sample_id,machine_id,fault_mode,severity,rpm,load_percent,split,provenance
FGOE-03-0046,SIM-RM-04,outer_race,0.38412210676388986,1527.5065824369674,58.71989449267235,train,ForgeGuard physics-informed generator
FGOE-03-0047,SIM-RM-05,outer_race,0.56374512977981,1374.8231317985726,99.92223209528187,train,ForgeGuard physics-informed generator
FGOE-03-0048,SIM-RM-06,outer_race,0.2551201194051109,1657.535072420786,76.89340340904155,train,ForgeGuard physics-informed generator
FGOE-03-0049,SIM-RM-07,outer_race,0.6936388411484841,1628.022106600814,84.21234259892248,train,ForgeGuard physics-informed generator
FGOE-03-0050,SIM-RM-08,outer_race,0.5842541115394129,2331.8059475425353,78.42503967606308,train,ForgeGuard physics-informed generator
FGOE-03-0051,SIM-RM-09,outer_race,0.7544871627028461,2111.4325631840074,98.23295103748372,validation,ForgeGuard physics-informed generator
FGOE-03-0052,SIM-RM-10,outer_race,0.8567610067833484,2313.2112235493796,89.74036195167241,validation,ForgeGuard physics-informed generator
FGOE-03-0053,SIM-RM-11,outer_race,0.5580620896691579,1464.1040711836372,86.26894520956515,test,ForgeGuard physics-informed generator
FGOE-03-0054,SIM-RM-12,outer_race,0.9288705816938986,1903.1038024112752,80.78716866376497,test,ForgeGuard physics-informed generator
FGOE-03-0055,SIM-RM-13,outer_race,0.7636274482065413,2334.5780814316245,55.17597718415337,test,ForgeGuard physics-informed generator
FGOE-04-0000,SIM-RM-00,inner_race,0.3367088424049547,2099.9835379352685,59.254500291913416,train,ForgeGuard physics-informed generator
FGOE-04-0001,SIM-RM-01,inner_race,0.5927898192718342,1390.9469602857198,89.41401892704249,train,ForgeGuard physics-informed generator
FGOE-04-0002,SIM-RM-02,inner_race,0.9345418853516881,2335.540169494926,67.54814193355571,train,ForgeGuard physics-informed generator
FGOE-04-0003,SIM-RM-03,inner_race,0.30937349061828245,1761.5760021940598,90.55775053919808,train,ForgeGuard physics-informed generator
FGOE-04-0004,SIM-RM-04,inner_race,0.897291167053922,1905.461710137764,91.1441850890007,train,ForgeGuard physics-informed generator
FGOE-04-0005,SIM-RM-05,inner_race,0.5108916389147139,2172.5830906174315,37.5879509040822,train,ForgeGuard physics-informed generator
FGOE-04-0006,SIM-RM-06,inner_race,0.7227139400672389,1398.6984723138512,42.64976037801906,train,ForgeGuard physics-informed generator
FGOE-04-0007,SIM-RM-07,inner_race,0.8558195836389639,2063.258196311698,89.16044779261384,train,ForgeGuard physics-informed generator
FGOE-04-0008,SIM-RM-08,inner_race,0.28427459687629547,2089.43146847651,91.06101144746424,train,ForgeGuard physics-informed generator
FGOE-04-0009,SIM-RM-09,inner_race,0.8506877132373761,1584.5351504412986,78.5328441362672,validation,ForgeGuard physics-informed generator
FGOE-04-0010,SIM-RM-10,inner_race,0.724101179555078,1354.5001249396591,71.02405394814448,validation,ForgeGuard physics-informed generator
FGOE-04-0011,SIM-RM-11,inner_race,0.8769444169685877,1379.6072891286133,63.09488902873716,test,ForgeGuard physics-informed generator
FGOE-04-0012,SIM-RM-12,inner_race,0.8469467907423388,2021.6128088558587,51.63608543524181,test,ForgeGuard physics-informed generator
FGOE-04-0013,SIM-RM-13,inner_race,0.4592605557832339,1698.0314234095144,94.73412698008417,test,ForgeGuard physics-informed generator
FGOE-04-0014,SIM-RM-00,inner_race,0.4423775355285469,1940.3202508831491,62.78580474234839,train,ForgeGuard physics-informed generator
FGOE-04-0015,SIM-RM-01,inner_race,0.30936811386503416,2236.557562171869,48.13155773576439,train,ForgeGuard physics-informed generator
FGOE-04-0016,SIM-RM-02,inner_race,0.8152021241833972,1691.9269385456605,85.23474033490973,train,ForgeGuard physics-informed generator
FGOE-04-0017,SIM-RM-03,inner_race,0.5355593657918976,2348.743370066765,55.74534399078154,train,ForgeGuard physics-informed generator
FGOE-04-0018,SIM-RM-04,inner_race,0.948306026084042,1486.8212780296262,75.24103507361235,train,ForgeGuard physics-informed generator
FGOE-04-0019,SIM-RM-05,inner_race,0.5246583650452558,2050.8810101206586,76.66489882893603,train,ForgeGuard physics-informed generator
FGOE-04-0020,SIM-RM-06,inner_race,0.34405683931914305,2265.2987602855546,69.78416172912446,train,ForgeGuard physics-informed generator
FGOE-04-0021,SIM-RM-07,inner_race,0.39138532638214707,1715.3784631991334,39.701666819343686,train,ForgeGuard physics-informed generator
FGOE-04-0022,SIM-RM-08,inner_race,0.694178185466258,1367.6687809999123,66.72959415501144,train,ForgeGuard physics-informed generator
FGOE-04-0023,SIM-RM-09,inner_race,0.9214464909912031,1693.2924623789077,64.4267240053694,validation,ForgeGuard physics-informed generator
FGOE-04-0024,SIM-RM-10,inner_race,0.4491786125782776,2101.9631215749155,72.85996458614659,validation,ForgeGuard physics-informed generator
FGOE-04-0025,SIM-RM-11,inner_race,0.47773991136167393,2246.996798772995,51.456798181646164,test,ForgeGuard physics-informed generator
FGOE-04-0026,SIM-RM-12,inner_race,0.7696225645925836,2259.0648144229485,72.06794386995506,test,ForgeGuard physics-informed generator
FGOE-04-0027,SIM-RM-13,inner_race,0.45956830406037785,1940.744794163766,80.74074463066466,test,ForgeGuard physics-informed generator
FGOE-04-0028,SIM-RM-00,inner_race,0.35880909485839574,1591.3720616266628,57.57446430180657,train,ForgeGuard physics-informed generator
FGOE-04-0029,SIM-RM-01,inner_race,0.6430425760900692,2224.3143652908075,54.82728532750799,train,ForgeGuard physics-informed generator
FGOE-04-0030,SIM-RM-02,inner_race,0.556870381008935,2141.974425141374,89.86768765629995,train,ForgeGuard physics-informed generator
FGOE-04-0031,SIM-RM-03,inner_race,0.7222182338853168,1826.2573085867257,104.62912242545174,train,ForgeGuard physics-informed generator
FGOE-04-0032,SIM-RM-04,inner_race,0.8013128853605374,2164.6384431178826,98.17877784534623,train,ForgeGuard physics-informed generator
FGOE-04-0033,SIM-RM-05,inner_race,0.3213259101201814,1535.1793449535676,74.35195136163006,train,ForgeGuard physics-informed generator
FGOE-04-0034,SIM-RM-06,inner_race,0.6089124450100779,2002.9221265639985,101.87445997314677,train,ForgeGuard physics-informed generator
FGOE-04-0035,SIM-RM-07,inner_race,0.9218421656304542,1782.9724928677672,37.50899259927142,train,ForgeGuard physics-informed generator
FGOE-04-0036,SIM-RM-08,inner_race,0.4222466280534569,1453.0026841301587,37.875536531339286,train,ForgeGuard physics-informed generator
FGOE-04-0037,SIM-RM-09,inner_race,0.6112614608799787,1415.5304339183824,66.85824896882336,validation,ForgeGuard physics-informed generator
FGOE-04-0038,SIM-RM-10,inner_race,0.3281202577744587,1662.569949028584,38.56723378024202,validation,ForgeGuard physics-informed generator
FGOE-04-0039,SIM-RM-11,inner_race,0.7387328079269393,1734.5043779899281,39.23699155785753,test,ForgeGuard physics-informed generator
FGOE-04-0040,SIM-RM-12,inner_race,0.5258880440246683,1557.020541524812,56.145009814854696,test,ForgeGuard physics-informed generator
FGOE-04-0041,SIM-RM-13,inner_race,0.3284492596990883,1766.609633069148,35.11624953723604,test,ForgeGuard physics-informed generator
FGOE-04-0042,SIM-RM-00,inner_race,0.6057171490690125,2212.764563740878,35.08631437583357,train,ForgeGuard physics-informed generator
FGOE-04-0043,SIM-RM-01,inner_race,0.5519289141025148,1839.502006507208,58.31659127074465,train,ForgeGuard physics-informed generator
FGOE-04-0044,SIM-RM-02,inner_race,0.432243980390675,2130.5811375265844,93.88425943504694,train,ForgeGuard physics-informed generator
FGOE-04-0045,SIM-RM-03,inner_race,0.5859043803857455,1672.49044096773,51.97379971198329,train,ForgeGuard physics-informed generator
FGOE-04-0046,SIM-RM-04,inner_race,0.4815150194384067,2033.2583576588129,50.97770128243944,train,ForgeGuard physics-informed generator
FGOE-04-0047,SIM-RM-05,inner_race,0.5725387236676963,2280.3846175891504,38.399850289287066,train,ForgeGuard physics-informed generator
FGOE-04-0048,SIM-RM-06,inner_race,0.2831618140038373,2061.558041596778,45.53178080902318,train,ForgeGuard physics-informed generator
FGOE-04-0049,SIM-RM-07,inner_race,0.2564818472747864,1488.2053716385308,99.3176235471478,train,ForgeGuard physics-informed generator
FGOE-04-0050,SIM-RM-08,inner_race,0.3274406272935423,1538.3219748113518,37.18984590311512,train,ForgeGuard physics-informed generator
FGOE-04-0051,SIM-RM-09,inner_race,0.6484484353014737,1970.1492866282963,51.91472361173601,validation,ForgeGuard physics-informed generator
FGOE-04-0052,SIM-RM-10,inner_race,0.25331897503831174,1940.1953827661262,94.46047331628453,validation,ForgeGuard physics-informed generator
FGOE-04-0053,SIM-RM-11,inner_race,0.3639204402734703,2203.369459342367,78.33833604988817,test,ForgeGuard physics-informed generator
FGOE-04-0054,SIM-RM-12,inner_race,0.42798443862791014,2122.937388135284,94.88440792534101,test,ForgeGuard physics-informed generator
FGOE-04-0055,SIM-RM-13,inner_race,0.672397118033325,2268.793680902681,66.81202012090606,test,ForgeGuard physics-informed generator
FGOE-05-0000,SIM-RM-00,ball,0.819211542074079,2334.6495336176436,60.30752550474395,train,ForgeGuard physics-informed generator
FGOE-05-0001,SIM-RM-01,ball,0.6705137432038497,1668.3991178284596,90.94494655690437,train,ForgeGuard physics-informed generator
FGOE-05-0002,SIM-RM-02,ball,0.4723449440544931,1566.3556952254014,63.98182656524655,train,ForgeGuard physics-informed generator
FGOE-05-0003,SIM-RM-03,ball,0.4925350587850266,1428.1083930803638,37.08843390697882,train,ForgeGuard physics-informed generator
FGOE-05-0004,SIM-RM-04,ball,0.7576283245956081,1369.0341478174867,46.58414303072425,train,ForgeGuard physics-informed generator
FGOE-05-0005,SIM-RM-05,ball,0.47200721979098514,2058.091235683588,86.70062705201678,train,ForgeGuard physics-informed generator
FGOE-05-0006,SIM-RM-06,ball,0.33821843922263856,2240.0194571176953,76.56813836199133,train,ForgeGuard physics-informed generator
FGOE-05-0007,SIM-RM-07,ball,0.3710607555094546,1493.7186614555342,83.5166798850791,train,ForgeGuard physics-informed generator
FGOE-05-0008,SIM-RM-08,ball,0.25280532331333766,1857.2927015820433,104.42421331500975,train,ForgeGuard physics-informed generator
FGOE-05-0009,SIM-RM-09,ball,0.6592471838939158,1366.579801897557,104.51592073513545,validation,ForgeGuard physics-informed generator
FGOE-05-0010,SIM-RM-10,ball,0.8662662100893845,1476.9099755185132,97.81115398278655,validation,ForgeGuard physics-informed generator
FGOE-05-0011,SIM-RM-11,ball,0.4412310340506134,1886.2004131113754,78.52544209025297,test,ForgeGuard physics-informed generator
FGOE-05-0012,SIM-RM-12,ball,0.4563286352419341,1400.5196963720052,76.6197326223605,test,ForgeGuard physics-informed generator
FGOE-05-0013,SIM-RM-13,ball,0.2627123807400548,2013.621046660352,93.53716237898209,test,ForgeGuard physics-informed generator
FGOE-05-0014,SIM-RM-00,ball,0.8617219485326609,1945.7137746857275,51.18963777807966,train,ForgeGuard physics-informed generator
FGOE-05-0015,SIM-RM-01,ball,0.6374785880627281,1603.6645065618286,77.75390932647929,train,ForgeGuard physics-informed generator
FGOE-05-0016,SIM-RM-02,ball,0.7580387443008036,1746.1665000592488,82.43345345198559,train,ForgeGuard physics-informed generator
FGOE-05-0017,SIM-RM-03,ball,0.9383919531950563,1916.9377953193869,88.08955660293279,train,ForgeGuard physics-informed generator
FGOE-05-0018,SIM-RM-04,ball,0.2587289145588493,1769.2723879008051,71.02081363198715,train,ForgeGuard physics-informed generator
FGOE-05-0019,SIM-RM-05,ball,0.5355730012523956,2146.0285563103785,71.41610469321957,train,ForgeGuard physics-informed generator
FGOE-05-0020,SIM-RM-06,ball,0.5265050680283895,1444.071963089396,97.27594951727781,train,ForgeGuard physics-informed generator
FGOE-05-0021,SIM-RM-07,ball,0.9230847406787227,2032.5815982092204,45.45619094577056,train,ForgeGuard physics-informed generator
FGOE-05-0022,SIM-RM-08,ball,0.8512880023903996,1528.4417618218308,48.96793950296433,train,ForgeGuard physics-informed generator
FGOE-05-0023,SIM-RM-09,ball,0.5788606217223795,2262.5827441419315,49.8503185266311,validation,ForgeGuard physics-informed generator
FGOE-05-0024,SIM-RM-10,ball,0.5153368865261136,2083.49490456283,96.48560136675611,validation,ForgeGuard physics-informed generator
FGOE-05-0025,SIM-RM-11,ball,0.7617951836569568,1867.019486849429,86.92014873638144,test,ForgeGuard physics-informed generator
FGOE-05-0026,SIM-RM-12,ball,0.32323056776334264,2132.9601300260847,74.89536730490684,test,ForgeGuard physics-informed generator
FGOE-05-0027,SIM-RM-13,ball,0.8086682050728331,2253.9732908780397,95.59007775247197,test,ForgeGuard physics-informed generator
FGOE-05-0028,SIM-RM-00,ball,0.7705202555753563,1449.8624771607294,49.30781569570004,train,ForgeGuard physics-informed generator
FGOE-05-0029,SIM-RM-01,ball,0.5140012762489765,1373.1400945819464,103.54572435950958,train,ForgeGuard physics-informed generator
FGOE-05-0030,SIM-RM-02,ball,0.5262409217050575,2069.3125336908233,97.12997619416304,train,ForgeGuard physics-informed generator
FGOE-05-0031,SIM-RM-03,ball,0.6566925616236354,1669.132488599666,77.61187902287728,train,ForgeGuard physics-informed generator
FGOE-05-0032,SIM-RM-04,ball,0.9047669586965463,1759.1399776247972,77.1242329107396,train,ForgeGuard physics-informed generator
FGOE-05-0033,SIM-RM-05,ball,0.5140441880181027,1817.6402566265965,48.77195265254419,train,ForgeGuard physics-informed generator
FGOE-05-0034,SIM-RM-06,ball,0.36401005038818846,1744.1069825931186,44.17760851183539,train,ForgeGuard physics-informed generator
FGOE-05-0035,SIM-RM-07,ball,0.9184288742990653,2034.562073393677,58.76344279462319,train,ForgeGuard physics-informed generator
FGOE-05-0036,SIM-RM-08,ball,0.7774531941001805,1593.5967453586074,41.92471535733756,train,ForgeGuard physics-informed generator
FGOE-05-0037,SIM-RM-09,ball,0.39146167115183456,2231.0360519178703,54.46793498100415,validation,ForgeGuard physics-informed generator
FGOE-05-0038,SIM-RM-10,ball,0.5778916488727397,1535.7661348710872,71.54086109565586,validation,ForgeGuard physics-informed generator
FGOE-05-0039,SIM-RM-11,ball,0.5870439382283965,1609.4398398545343,38.16211818925985,test,ForgeGuard physics-informed generator
FGOE-05-0040,SIM-RM-12,ball,0.5968545896400328,2309.332347635608,80.67634405268643,test,ForgeGuard physics-informed generator
FGOE-05-0041,SIM-RM-13,ball,0.4563417647021799,1460.6920740296162,52.67054033847111,test,ForgeGuard physics-informed generator
FGOE-05-0042,SIM-RM-00,ball,0.8811492974965068,2114.8035526072345,96.36975580852335,train,ForgeGuard physics-informed generator
FGOE-05-0043,SIM-RM-01,ball,0.9170993929375869,2334.568608250754,103.76566781731727,train,ForgeGuard physics-informed generator
FGOE-05-0044,SIM-RM-02,ball,0.463126568533223,1421.8221405028844,44.645547514946365,train,ForgeGuard physics-informed generator
FGOE-05-0045,SIM-RM-03,ball,0.8420578704614997,1902.8982540644615,41.78845220938355,train,ForgeGuard physics-informed generator
FGOE-05-0046,SIM-RM-04,ball,0.3657179263571038,1966.756179077309,72.96550816115435,train,ForgeGuard physics-informed generator
FGOE-05-0047,SIM-RM-05,ball,0.846353210456359,1603.2554744001973,46.22184174875807,train,ForgeGuard physics-informed generator
FGOE-05-0048,SIM-RM-06,ball,0.457223004037018,1934.227860061218,86.45905992637434,train,ForgeGuard physics-informed generator
FGOE-05-0049,SIM-RM-07,ball,0.7820104802208244,1721.2526370882772,63.339847509857364,train,ForgeGuard physics-informed generator
FGOE-05-0050,SIM-RM-08,ball,0.9090771997166692,2122.352987674568,49.47694692598222,train,ForgeGuard physics-informed generator
FGOE-05-0051,SIM-RM-09,ball,0.3202769519548665,1470.6553374436864,97.72854576965412,validation,ForgeGuard physics-informed generator
FGOE-05-0052,SIM-RM-10,ball,0.3756444506422612,1614.5398111513111,94.253497524757,validation,ForgeGuard physics-informed generator
FGOE-05-0053,SIM-RM-11,ball,0.42168128111624675,1763.56793130997,66.49015099608883,test,ForgeGuard physics-informed generator
FGOE-05-0054,SIM-RM-12,ball,0.8622025978989002,2060.2452013359866,94.59342545815426,test,ForgeGuard physics-informed generator
FGOE-05-0055,SIM-RM-13,ball,0.423884482705956,1689.322145736561,72.15952760014702,test,ForgeGuard physics-informed generator
FGOE-06-0000,SIM-RM-00,lubrication,0.9080133075652602,1594.7965015501454,46.28778439963469,train,ForgeGuard physics-informed generator
FGOE-06-0001,SIM-RM-01,lubrication,0.6123630649014102,2237.98882860558,89.41510993293846,train,ForgeGuard physics-informed generator
FGOE-06-0002,SIM-RM-02,lubrication,0.6255976095039625,1840.6079155118719,72.08219663277487,train,ForgeGuard physics-informed generator
FGOE-06-0003,SIM-RM-03,lubrication,0.33796469700797516,1784.5630846976903,44.22283830244472,train,ForgeGuard physics-informed generator
FGOE-06-0004,SIM-RM-04,lubrication,0.9172438674336322,2302.2497158456836,68.74215317104455,train,ForgeGuard physics-informed generator
FGOE-06-0005,SIM-RM-05,lubrication,0.39540207734607746,1513.57687771011,73.80915864279535,train,ForgeGuard physics-informed generator
FGOE-06-0006,SIM-RM-06,lubrication,0.3332673175181479,1603.1846061266015,37.103820513282514,train,ForgeGuard physics-informed generator
FGOE-06-0007,SIM-RM-07,lubrication,0.6756904483402141,2266.8484076291957,57.507309403763216,train,ForgeGuard physics-informed generator
FGOE-06-0008,SIM-RM-08,lubrication,0.6223202639422476,1815.014131989273,63.03158716716948,train,ForgeGuard physics-informed generator
FGOE-06-0009,SIM-RM-09,lubrication,0.822815508092704,1537.2389446153416,104.20227289637036,validation,ForgeGuard physics-informed generator
FGOE-06-0010,SIM-RM-10,lubrication,0.35701398548843516,2091.6146327315155,67.81315079097666,validation,ForgeGuard physics-informed generator
FGOE-06-0011,SIM-RM-11,lubrication,0.28507468278785364,2270.665858273568,58.897094716720936,test,ForgeGuard physics-informed generator
FGOE-06-0012,SIM-RM-12,lubrication,0.6858961214917456,1692.4036768106287,90.6119921347119,test,ForgeGuard physics-informed generator
FGOE-06-0013,SIM-RM-13,lubrication,0.3983682277563798,2100.83858474486,90.55447687036641,test,ForgeGuard physics-informed generator
FGOE-06-0014,SIM-RM-00,lubrication,0.6973095544849152,2273.7833160931805,65.65927220442609,train,ForgeGuard physics-informed generator
FGOE-06-0015,SIM-RM-01,lubrication,0.44662747017490856,1352.308772586742,104.53579488878246,train,ForgeGuard physics-informed generator
FGOE-06-0016,SIM-RM-02,lubrication,0.34032104002742924,1412.0631065401553,67.07834290755598,train,ForgeGuard physics-informed generator
FGOE-06-0017,SIM-RM-03,lubrication,0.5250491740991632,1502.3267101575757,79.25979691211471,train,ForgeGuard physics-informed generator
FGOE-06-0018,SIM-RM-04,lubrication,0.7583260898687307,2271.852450154995,57.34095462256491,train,ForgeGuard physics-informed generator
FGOE-06-0019,SIM-RM-05,lubrication,0.6697867497011932,1811.0994301549076,81.19659107904951,train,ForgeGuard physics-informed generator
FGOE-06-0020,SIM-RM-06,lubrication,0.48989954992846907,1822.783972758998,101.5042766237106,train,ForgeGuard physics-informed generator
FGOE-06-0021,SIM-RM-07,lubrication,0.8422052929155361,1527.2355012492726,82.46658426158797,train,ForgeGuard physics-informed generator
FGOE-06-0022,SIM-RM-08,lubrication,0.8747413827811283,1390.2537399399237,66.47428818958764,train,ForgeGuard physics-informed generator
FGOE-06-0023,SIM-RM-09,lubrication,0.6219896681180705,2099.6186189228674,104.42654015483397,validation,ForgeGuard physics-informed generator
FGOE-06-0024,SIM-RM-10,lubrication,0.9132749197661946,2009.9957188011513,56.17361967965497,validation,ForgeGuard physics-informed generator
FGOE-06-0025,SIM-RM-11,lubrication,0.5321981428833573,1716.3354885565363,86.695749888064,test,ForgeGuard physics-informed generator
FGOE-06-0026,SIM-RM-12,lubrication,0.606253906225948,1911.8189300629992,85.38477745150823,test,ForgeGuard physics-informed generator
FGOE-06-0027,SIM-RM-13,lubrication,0.7029502587003276,2257.0863269095084,64.35106915494671,test,ForgeGuard physics-informed generator
FGOE-06-0028,SIM-RM-00,lubrication,0.5580350757634867,1692.3624333000541,63.57096677617091,train,ForgeGuard physics-informed generator
FGOE-06-0029,SIM-RM-01,lubrication,0.7172429462027305,1475.8070183122852,41.42065753413047,train,ForgeGuard physics-informed generator
FGOE-06-0030,SIM-RM-02,lubrication,0.26383651173988415,2005.5177383430523,81.40367999470666,train,ForgeGuard physics-informed generator
FGOE-06-0031,SIM-RM-03,lubrication,0.7947059957808086,1676.5468426717798,48.84668930814378,train,ForgeGuard physics-informed generator
FGOE-06-0032,SIM-RM-04,lubrication,0.7174944111935904,2210.63040139613,52.26762640583031,train,ForgeGuard physics-informed generator
FGOE-06-0033,SIM-RM-05,lubrication,0.3470581473633937,1479.3628034582744,54.26067679211994,train,ForgeGuard physics-informed generator
FGOE-06-0034,SIM-RM-06,lubrication,0.8872288371296767,1633.5207665992293,82.23155831444944,train,ForgeGuard physics-informed generator
FGOE-06-0035,SIM-RM-07,lubrication,0.7409737708704025,1552.522407924186,72.94553244655035,train,ForgeGuard physics-informed generator
FGOE-06-0036,SIM-RM-08,lubrication,0.4285748517191665,2302.922468485566,77.70423380210217,train,ForgeGuard physics-informed generator
FGOE-06-0037,SIM-RM-09,lubrication,0.9332898734841953,1975.4781569139363,57.43438131746113,validation,ForgeGuard physics-informed generator
FGOE-06-0038,SIM-RM-10,lubrication,0.2662593076427309,1749.676135163637,82.979940453271,validation,ForgeGuard physics-informed generator
FGOE-06-0039,SIM-RM-11,lubrication,0.677159211103272,1750.0614461347554,96.25753293257581,test,ForgeGuard physics-informed generator
FGOE-06-0040,SIM-RM-12,lubrication,0.8477890633030604,1793.9428863959763,100.51562496050082,test,ForgeGuard physics-informed generator
FGOE-06-0041,SIM-RM-13,lubrication,0.5928769792647239,1672.2156738229382,73.11838814289376,test,ForgeGuard physics-informed generator
FGOE-06-0042,SIM-RM-00,lubrication,0.42094350053612173,1982.2025001148622,58.38778868711289,train,ForgeGuard physics-informed generator
FGOE-06-0043,SIM-RM-01,lubrication,0.8403260200333853,2262.6718352555363,99.67121496489544,train,ForgeGuard physics-informed generator
FGOE-06-0044,SIM-RM-02,lubrication,0.7852670599933997,2328.204430764561,87.1494068045782,train,ForgeGuard physics-informed generator
FGOE-06-0045,SIM-RM-03,lubrication,0.5695165361599901,2112.5900919626406,68.64253416596145,train,ForgeGuard physics-informed generator
FGOE-06-0046,SIM-RM-04,lubrication,0.4525240952716342,1590.226276149003,80.13734360515033,train,ForgeGuard physics-informed generator
FGOE-06-0047,SIM-RM-05,lubrication,0.5369876717575301,1607.8084097023543,76.01729618672383,train,ForgeGuard physics-informed generator
FGOE-06-0048,SIM-RM-06,lubrication,0.8523989435060632,1568.8566087946322,92.12392117269818,train,ForgeGuard physics-informed generator
FGOE-06-0049,SIM-RM-07,lubrication,0.4852909779705616,1517.699519677781,35.52549229599999,train,ForgeGuard physics-informed generator
FGOE-06-0050,SIM-RM-08,lubrication,0.34683034908123445,2147.5108356807523,93.7421706364027,train,ForgeGuard physics-informed generator
FGOE-06-0051,SIM-RM-09,lubrication,0.5230438131095705,2124.335901183051,43.09929171166006,validation,ForgeGuard physics-informed generator
FGOE-06-0052,SIM-RM-10,lubrication,0.3577745078043385,2348.609515011916,48.481357626163685,validation,ForgeGuard physics-informed generator
FGOE-06-0053,SIM-RM-11,lubrication,0.9030305476892773,1772.8003325467935,78.3767968178903,test,ForgeGuard physics-informed generator
FGOE-06-0054,SIM-RM-12,lubrication,0.34659826214353373,2330.8211455330343,39.87484456139762,test,ForgeGuard physics-informed generator
FGOE-06-0055,SIM-RM-13,lubrication,0.8693943416544524,2140.737973895994,53.94425065896023,test,ForgeGuard physics-informed generator
FGOE-07-0000,SIM-RM-00,looseness,0.8327704994468049,2013.4532572290868,42.8291361666474,train,ForgeGuard physics-informed generator
FGOE-07-0001,SIM-RM-01,looseness,0.636529449991531,1526.3563800080758,64.64467762757576,train,ForgeGuard physics-informed generator
FGOE-07-0002,SIM-RM-02,looseness,0.7068807144084785,1850.7661490802784,83.03140409306053,train,ForgeGuard physics-informed generator
FGOE-07-0003,SIM-RM-03,looseness,0.6115215818449486,2342.0420055280547,104.95953364569314,train,ForgeGuard physics-informed generator
FGOE-07-0004,SIM-RM-04,looseness,0.9336648547516124,1445.199086960864,85.94903092781028,train,ForgeGuard physics-informed generator
FGOE-07-0005,SIM-RM-05,looseness,0.5473438473708192,1668.3263876290202,67.28462200863017,train,ForgeGuard physics-informed generator
FGOE-07-0006,SIM-RM-06,looseness,0.49733638654792744,1401.4191545569292,82.05851018564114,train,ForgeGuard physics-informed generator
FGOE-07-0007,SIM-RM-07,looseness,0.8248615506184918,2137.463874631502,93.24840526973902,train,ForgeGuard physics-informed generator
FGOE-07-0008,SIM-RM-08,looseness,0.7741745457669383,1766.6659980398802,57.50819775686297,train,ForgeGuard physics-informed generator
FGOE-07-0009,SIM-RM-09,looseness,0.8751217136754121,2151.389433842723,69.38802124739563,validation,ForgeGuard physics-informed generator
FGOE-07-0010,SIM-RM-10,looseness,0.31726666308031687,1493.9086960785583,96.53481457612722,validation,ForgeGuard physics-informed generator
FGOE-07-0011,SIM-RM-11,looseness,0.2972629361311905,1503.525522054614,72.36880092917723,test,ForgeGuard physics-informed generator
FGOE-07-0012,SIM-RM-12,looseness,0.5554216617859842,1402.8071014001102,35.036312091599385,test,ForgeGuard physics-informed generator
FGOE-07-0013,SIM-RM-13,looseness,0.7065803245260988,2124.6238812922297,37.4386845195941,test,ForgeGuard physics-informed generator
FGOE-07-0014,SIM-RM-00,looseness,0.35280461437498295,2173.1273174161865,46.76005940045098,train,ForgeGuard physics-informed generator
FGOE-07-0015,SIM-RM-01,looseness,0.6272592363849308,2210.800973620536,92.61872269650664,train,ForgeGuard physics-informed generator
FGOE-07-0016,SIM-RM-02,looseness,0.526137062557128,2169.1998792939803,41.49292541971463,train,ForgeGuard physics-informed generator
FGOE-07-0017,SIM-RM-03,looseness,0.7766302401034869,2087.797556106373,53.021637152677435,train,ForgeGuard physics-informed generator
FGOE-07-0018,SIM-RM-04,looseness,0.5752757465001307,1854.178604390814,87.51861915637632,train,ForgeGuard physics-informed generator
FGOE-07-0019,SIM-RM-05,looseness,0.3958655390045105,1717.9043402218176,50.34324515350426,train,ForgeGuard physics-informed generator
FGOE-07-0020,SIM-RM-06,looseness,0.3101876450776616,2101.4908105713957,43.323724362377234,train,ForgeGuard physics-informed generator
FGOE-07-0021,SIM-RM-07,looseness,0.8261753359648298,1526.29136502213,47.27425580177453,train,ForgeGuard physics-informed generator
FGOE-07-0022,SIM-RM-08,looseness,0.34604788045342866,1748.5066234742123,104.32719201523376,train,ForgeGuard physics-informed generator
FGOE-07-0023,SIM-RM-09,looseness,0.5250427236879518,2003.5398256936433,66.41106550408755,validation,ForgeGuard physics-informed generator
FGOE-07-0024,SIM-RM-10,looseness,0.861001271141925,2225.084199054082,103.29169520798797,validation,ForgeGuard physics-informed generator
FGOE-07-0025,SIM-RM-11,looseness,0.7092517153665443,1542.300679035133,50.455854484625384,test,ForgeGuard physics-informed generator
FGOE-07-0026,SIM-RM-12,looseness,0.6464944555667512,1639.0835816381916,86.43075915464058,test,ForgeGuard physics-informed generator
FGOE-07-0027,SIM-RM-13,looseness,0.7473729402198744,1900.908768490403,92.998284738715,test,ForgeGuard physics-informed generator
FGOE-07-0028,SIM-RM-00,looseness,0.671090916719211,1376.5777649972918,38.4621396002211,train,ForgeGuard physics-informed generator
FGOE-07-0029,SIM-RM-01,looseness,0.5430592611203611,1836.1920756222755,53.2129258740094,train,ForgeGuard physics-informed generator
FGOE-07-0030,SIM-RM-02,looseness,0.6428561475230309,2107.9103187328606,92.86280392605511,train,ForgeGuard physics-informed generator
FGOE-07-0031,SIM-RM-03,looseness,0.6153429295384774,1735.369480857103,53.94877330465749,train,ForgeGuard physics-informed generator
FGOE-07-0032,SIM-RM-04,looseness,0.7236566677567463,1664.7496185643809,74.4866595933056,train,ForgeGuard physics-informed generator
